"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2016","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","59,700,000",""
"SURVEY","2016","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP - PRODUCTION, MEASURED IN GALLONS","TOTAL","NOT SPECIFIED","1,900,000",""
"SURVEY","2016","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP - YIELD, MEASURED IN GALLONS / TAP","TOTAL","NOT SPECIFIED","0.388",""
"SURVEY","2016","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, HARVEST - END DATE, AVG, MEASURED IN DATE","TOTAL","NOT SPECIFIED","Apr 8",""
"SURVEY","2016","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, HARVEST - END DATE, MAX, MEASURED IN DATE","TOTAL","NOT SPECIFIED","May 1",""
"SURVEY","2016","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, HARVEST - START DATE, AVG, MEASURED IN DATE","TOTAL","NOT SPECIFIED","Feb 24",""
"SURVEY","2016","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, HARVEST - START DATE, MIN, MEASURED IN DATE","TOTAL","NOT SPECIFIED","Jan 1",""
"SURVEY","2015","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP - PRICE RECEIVED, MEASURED IN $ / GALLON","TOTAL","NOT SPECIFIED","33",""
"SURVEY","2015","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, RETAIL, CONTAINERS - SALES, MEASURED IN PCT BY OUTLET","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2015","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, RETAIL, CONTAINERS, 0.5 GALLON - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","27.3",""
"SURVEY","2015","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, RETAIL, CONTAINERS, 0.5 PINT - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","6.5",""
"SURVEY","2015","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, RETAIL, CONTAINERS, 1 GALLON - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","46.6",""
"SURVEY","2015","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, RETAIL, CONTAINERS, 1 PINT - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","9.8",""
"SURVEY","2015","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, RETAIL, CONTAINERS, 1 QUART - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","17.3",""
"SURVEY","2015","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, WHOLESALE, BULK - PRICE RECEIVED, MEASURED IN $ / GALLON","TOTAL","NOT SPECIFIED","27",""
"SURVEY","2015","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, WHOLESALE, BULK - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","2.45",""
"SURVEY","2015","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, WHOLESALE, BULK - SALES, MEASURED IN PCT BY OUTLET","TOTAL","NOT SPECIFIED","81",""
"SURVEY","2015","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, WHOLESALE, CONTAINERS - SALES, MEASURED IN PCT BY OUTLET","TOTAL","NOT SPECIFIED","9",""
"SURVEY","2015","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, WHOLESALE, CONTAINERS, 0.5 GALLON - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","27",""
"SURVEY","2015","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, WHOLESALE, CONTAINERS, 0.5 PINT - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","4.8",""
"SURVEY","2015","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, WHOLESALE, CONTAINERS, 1 GALLON - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","42",""
"SURVEY","2015","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, WHOLESALE, CONTAINERS, 1 PINT - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","8.1",""
"SURVEY","2015","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, WHOLESALE, CONTAINERS, 1 QUART - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","14.5",""
"SURVEY","2015","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP - LENGTH OF SEASON, AVG, MEASURED IN DAYS","TOTAL","NOT SPECIFIED","26",""
"SURVEY","2015","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP - NUMBER OF TAPS","TOTAL","NOT SPECIFIED","4,550,000",""
"SURVEY","2015","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","46,530,000",""
"SURVEY","2015","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP - PRODUCTION, MEASURED IN GALLONS","TOTAL","NOT SPECIFIED","1,410,000",""
"SURVEY","2015","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP - YIELD, MEASURED IN GALLONS / TAP","TOTAL","NOT SPECIFIED","0.31",""
"SURVEY","2015","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, AMBER - PRODUCTION, MEASURED IN PCT BY COLOR","TOTAL","NOT SPECIFIED","53",""
"SURVEY","2015","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, DARK, (EXCL VERY DARK) - PRODUCTION, MEASURED IN PCT BY COLOR","TOTAL","NOT SPECIFIED","8",""
"SURVEY","2015","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, GOLDEN - PRODUCTION, MEASURED IN PCT BY COLOR","TOTAL","NOT SPECIFIED","39",""
"SURVEY","2015","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, HARVEST - CONDITION, MEASURED IN PCT FAVORABLE","TOTAL","NOT SPECIFIED","40",""
"SURVEY","2015","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, HARVEST - CONDITION, MEASURED IN PCT TOO COLD","TOTAL","NOT SPECIFIED","56",""
"SURVEY","2015","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, HARVEST - CONDITION, MEASURED IN PCT TOO WARM","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2015","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, HARVEST - END DATE, AVG, MEASURED IN JULIAN DATE","TOTAL","NOT SPECIFIED","107",""
"SURVEY","2015","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, HARVEST - END DATE, MAX, MEASURED IN JULIAN DATE","TOTAL","NOT SPECIFIED","125",""
"SURVEY","2015","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, HARVEST - START DATE, AVG, MEASURED IN JULIAN DATE","TOTAL","NOT SPECIFIED","81",""
"SURVEY","2015","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, HARVEST - START DATE, MIN, MEASURED IN JULIAN DATE","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2015","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, SAP TO SYRUP - RATIO, MEASURED IN GALLONS / GALLON","TOTAL","NOT SPECIFIED","42",""
"SURVEY","2015","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, VERY DARK - PRODUCTION, MEASURED IN PCT BY COLOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2014","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP - PRICE RECEIVED, MEASURED IN $ / GALLON","TOTAL","NOT SPECIFIED","33",""
"SURVEY","2014","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, AMBER - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","2.65",""
"SURVEY","2014","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, DARK, (EXCL VERY DARK) - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","2.6",""
"SURVEY","2014","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, GOLDEN - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","2.6",""
"SURVEY","2014","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, RETAIL, CONTAINERS - SALES, MEASURED IN PCT BY OUTLET","TOTAL","NOT SPECIFIED","11",""
"SURVEY","2014","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, RETAIL, CONTAINERS, 0.5 GALLON - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","27",""
"SURVEY","2014","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, RETAIL, CONTAINERS, 0.5 PINT - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","6.1",""
"SURVEY","2014","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, RETAIL, CONTAINERS, 1 GALLON - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","47",""
"SURVEY","2014","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, RETAIL, CONTAINERS, 1 PINT - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","9.8",""
"SURVEY","2014","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, RETAIL, CONTAINERS, 1 QUART - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","16",""
"SURVEY","2014","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, RETAIL, CONTAINERS, 12 OZ - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","11.8",""
"SURVEY","2014","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, RETAIL, CONTAINERS, 34 OZ - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","4.2",""
"SURVEY","2014","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, RETAIL, CONTAINERS, 8.5 OZ - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","8.1",""
"SURVEY","2014","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, VERY DARK - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","2.3",""
"SURVEY","2014","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, WHOLESALE, BULK - PRICE RECEIVED, MEASURED IN $ / GALLON","TOTAL","NOT SPECIFIED","28.5",""
"SURVEY","2014","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, WHOLESALE, BULK - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","2.59",""
"SURVEY","2014","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, WHOLESALE, BULK - SALES, MEASURED IN PCT BY OUTLET","TOTAL","NOT SPECIFIED","83",""
"SURVEY","2014","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, WHOLESALE, CONTAINERS - SALES, MEASURED IN PCT BY OUTLET","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2014","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, WHOLESALE, CONTAINERS, 0.5 GALLON - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","24.3",""
"SURVEY","2014","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, WHOLESALE, CONTAINERS, 0.5 PINT - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","5.2",""
"SURVEY","2014","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, WHOLESALE, CONTAINERS, 1 GALLON - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","39.3",""
"SURVEY","2014","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, WHOLESALE, CONTAINERS, 1 PINT - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","8.2",""
"SURVEY","2014","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, WHOLESALE, CONTAINERS, 1 QUART - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","13.9",""
"SURVEY","2014","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, WHOLESALE, CONTAINERS, 34 OZ - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2014","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP - LENGTH OF SEASON, AVG, MEASURED IN DAYS","TOTAL","NOT SPECIFIED","28",""
"SURVEY","2014","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP - NUMBER OF TAPS","TOTAL","NOT SPECIFIED","4,350,000",""
"SURVEY","2014","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","44,550,000",""
"SURVEY","2014","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP - PRODUCTION, MEASURED IN GALLONS","TOTAL","NOT SPECIFIED","1,350,000",""
"SURVEY","2014","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP - YIELD, MEASURED IN GALLONS / TAP","TOTAL","NOT SPECIFIED","0.31",""
"SURVEY","2014","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, HARVEST - CONDITION, MEASURED IN PCT FAVORABLE","TOTAL","NOT SPECIFIED","27",""
"SURVEY","2014","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, HARVEST - CONDITION, MEASURED IN PCT TOO COLD","TOTAL","NOT SPECIFIED","66",""
"SURVEY","2014","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, HARVEST - CONDITION, MEASURED IN PCT TOO WARM","TOTAL","NOT SPECIFIED","7",""
"SURVEY","2014","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, HARVEST - END DATE, AVG, MEASURED IN JULIAN DATE","TOTAL","NOT SPECIFIED","107",""
"SURVEY","2014","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, HARVEST - END DATE, MAX, MEASURED IN JULIAN DATE","TOTAL","NOT SPECIFIED","143",""
"SURVEY","2014","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, HARVEST - START DATE, MIN, MEASURED IN JULIAN DATE","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2014","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, SAP TO SYRUP - RATIO, MEASURED IN GALLONS / GALLON","TOTAL","NOT SPECIFIED","45",""
"SURVEY","2013","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP - PRICE RECEIVED, MEASURED IN $ / GALLON","TOTAL","NOT SPECIFIED","33.4",""
"SURVEY","2013","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, RETAIL, CONTAINERS - SALES, MEASURED IN PCT BY OUTLET","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2013","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, RETAIL, CONTAINERS, 0.5 GALLON - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","26.4",""
"SURVEY","2013","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, RETAIL, CONTAINERS, 0.5 PINT - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","6.6",""
"SURVEY","2013","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, RETAIL, CONTAINERS, 1 GALLON - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","45.3",""
"SURVEY","2013","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, RETAIL, CONTAINERS, 1 PINT - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","10.5",""
"SURVEY","2013","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, RETAIL, CONTAINERS, 1 QUART - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","16.2",""
"SURVEY","2013","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, RETAIL, CONTAINERS, 34 OZ - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","4.3",""
"SURVEY","2013","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, RETAIL, CONTAINERS, 8.5 OZ - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","8",""
"SURVEY","2013","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, WHOLESALE, BULK - PRICE RECEIVED, MEASURED IN $ / GALLON","TOTAL","NOT SPECIFIED","30.3",""
"SURVEY","2013","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, WHOLESALE, BULK - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","2.75",""
"SURVEY","2013","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, WHOLESALE, BULK - SALES, MEASURED IN PCT BY OUTLET","TOTAL","NOT SPECIFIED","87",""
"SURVEY","2013","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, WHOLESALE, CONTAINERS - SALES, MEASURED IN PCT BY OUTLET","TOTAL","NOT SPECIFIED","3",""
